goal_code,indicator_code,country,availability,disaggregation
16,16.7.2,Mauritania,0,Disabilities
1,1.3.1,Morocco,0.5,Disabilities
1,1.5.1,Morocco,0.5,Disabilities
2,2.1.2,Morocco,0,Disabilities
17,17.19.2,Morocco,0.5,Disabilities
5,5.2.1,Morocco,0,Disabilities
5,5.2.2,Morocco,0,Disabilities
8,8.5.1,Morocco,0.5,Disabilities
8,8.5.2,Morocco,0.5,Disabilities
11,11.1.1,Morocco,0.5,Disabilities
11,11.2.1,Morocco,0,Disabilities
11,11.5.1,Morocco,0.5,Disabilities
11,11.7.1,Morocco,0,Disabilities
11,11.7.2,Morocco,0,Disabilities
10,10.2.1,Morocco,0,Disabilities
10,10.3.1,Morocco,0,Disabilities
10,10.4.2,Morocco,0,Disabilities
16,16.3.3,Morocco,0,Disabilities
16,16.6.2,Morocco,0,Disabilities
16,16.7.1,Morocco,0,Disabilities
16,16.7.2,Morocco,0,Disabilities
1,1.3.1,Oman,0.5,Disabilities
1,1.5.1,Oman,0,Disabilities
2,2.1.2,Oman,0,Disabilities
17,17.19.2,Oman,0.5,Disabilities
5,5.2.1,Oman,0,Disabilities
5,5.2.2,Oman,0,Disabilities
8,8.5.1,Oman,0.5,Disabilities
8,8.5.2,Oman,0.5,Disabilities
11,11.1.1,Oman,0.5,Disabilities
11,11.2.1,Oman,0,Disabilities
11,11.5.1,Oman,0,Disabilities
11,11.7.1,Oman,0,Disabilities
11,11.7.2,Oman,0,Disabilities
10,10.2.1,Oman,0,Disabilities
10,10.3.1,Oman,0,Disabilities
10,10.4.2,Oman,0,Disabilities
16,16.3.3,Oman,0,Disabilities
16,16.6.2,Oman,0,Disabilities
16,16.7.1,Oman,0,Disabilities
16,16.7.2,Oman,0,Disabilities
1,1.3.1,Palestine,0.5,Disabilities
1,1.5.1,Palestine,0.5,Disabilities
2,2.1.2,Palestine,0.5,Disabilities
17,17.19.2,Palestine,0.5,Disabilities
5,5.2.1,Palestine,0,Disabilities
5,5.2.2,Palestine,0,Disabilities
8,8.5.1,Palestine,0.5,Disabilities
8,8.5.2,Palestine,1,Disabilities
11,11.1.1,Palestine,0.5,Disabilities
11,11.2.1,Palestine,0,Disabilities
11,11.5.1,Palestine,0.5,Disabilities
11,11.7.1,Palestine,0,Disabilities
11,11.7.2,Palestine,0,Disabilities
10,10.2.1,Palestine,0,Disabilities
10,10.3.1,Palestine,0,Disabilities
10,10.4.2,Palestine,0,Disabilities
16,16.3.3,Palestine,0,Disabilities
16,16.6.2,Palestine,0,Disabilities
16,16.7.1,Palestine,0,Disabilities
16,16.7.2,Palestine,0,Disabilities
1,1.3.1,Qatar,0.5,Disabilities
1,1.5.1,Qatar,0,Disabilities
2,2.1.2,Qatar,0,Disabilities
17,17.19.2,Qatar,0.5,Disabilities
5,5.2.1,Qatar,0,Disabilities
5,5.2.2,Qatar,0,Disabilities
8,8.5.1,Qatar,0.5,Disabilities
8,8.5.2,Qatar,0.5,Disabilities
11,11.1.1,Qatar,0.5,Disabilities
11,11.2.1,Qatar,0,Disabilities
11,11.5.1,Qatar,0,Disabilities
11,11.7.1,Qatar,0,Disabilities
11,11.7.2,Qatar,0,Disabilities
10,10.2.1,Qatar,0,Disabilities
10,10.3.1,Qatar,0,Disabilities
10,10.4.2,Qatar,0,Disabilities
16,16.3.3,Qatar,0,Disabilities
16,16.6.2,Qatar,0,Disabilities
16,16.7.1,Qatar,0,Disabilities
16,16.7.2,Qatar,0,Disabilities
1,1.3.1,Saudi Arabia,0,Disabilities
1,1.5.1,Saudi Arabia,0.5,Disabilities
2,2.1.2,Saudi Arabia,0,Disabilities
17,17.19.2,Saudi Arabia,0.5,Disabilities
5,5.2.1,Saudi Arabia,0,Disabilities
5,5.2.2,Saudi Arabia,0,Disabilities
8,8.5.1,Saudi Arabia,0.5,Disabilities
8,8.5.2,Saudi Arabia,0.5,Disabilities
11,11.1.1,Saudi Arabia,0.5,Disabilities
11,11.2.1,Saudi Arabia,0,Disabilities
11,11.5.1,Saudi Arabia,0.5,Disabilities
11,11.7.1,Saudi Arabia,0,Disabilities
11,11.7.2,Saudi Arabia,0,Disabilities
10,10.2.1,Saudi Arabia,0,Disabilities
10,10.3.1,Saudi Arabia,0,Disabilities
10,10.4.2,Saudi Arabia,0,Disabilities
16,16.3.3,Saudi Arabia,0,Disabilities
16,16.6.2,Saudi Arabia,0,Disabilities
16,16.7.1,Saudi Arabia,0,Disabilities
16,16.7.2,Saudi Arabia,0,Disabilities
1,1.3.1,Somalia,0,Disabilities
1,1.5.1,Somalia,0.5,Disabilities
2,2.1.2,Somalia,0,Disabilities
17,17.19.2,Somalia,0,Disabilities
5,5.2.1,Somalia,0,Disabilities
5,5.2.2,Somalia,0,Disabilities
8,8.5.1,Somalia,0.5,Disabilities
8,8.5.2,Somalia,0,Disabilities
11,11.1.1,Somalia,0.5,Disabilities
11,11.2.1,Somalia,0,Disabilities
11,11.5.1,Somalia,0.5,Disabilities
11,11.7.1,Somalia,0,Disabilities
11,11.7.2,Somalia,0,Disabilities
10,10.2.1,Somalia,0,Disabilities
10,10.3.1,Somalia,0,Disabilities
10,10.4.2,Somalia,0,Disabilities
16,16.3.3,Somalia,0,Disabilities
16,16.6.2,Somalia,0,Disabilities
16,16.7.1,Somalia,0,Disabilities
16,16.7.2,Somalia,0,Disabilities
1,1.3.1,Sudan,0.5,Disabilities
1,1.5.1,Sudan,0.5,Disabilities
2,2.1.2,Sudan,0,Disabilities
17,17.19.2,Sudan,0,Disabilities
5,5.2.1,Sudan,0,Disabilities
5,5.2.2,Sudan,0,Disabilities
8,8.5.1,Sudan,0.5,Disabilities
8,8.5.2,Sudan,0.5,Disabilities
11,11.1.1,Sudan,0.5,Disabilities
11,11.2.1,Sudan,0,Disabilities
11,11.5.1,Sudan,0.5,Disabilities
11,11.7.1,Sudan,0,Disabilities
11,11.7.2,Sudan,0,Disabilities
10,10.2.1,Sudan,0,Disabilities
10,10.3.1,Sudan,0,Disabilities
10,10.4.2,Sudan,0,Disabilities
16,16.3.3,Sudan,0,Disabilities
16,16.6.2,Sudan,0,Disabilities
16,16.7.1,Sudan,0,Disabilities
16,16.7.2,Sudan,0,Disabilities
1,1.3.1,Syria,0.5,Disabilities
1,1.5.1,Syria,0.5,Disabilities
2,2.1.2,Syria,0,Disabilities
17,17.19.2,Syria,0.5,Disabilities
5,5.2.1,Syria,0,Disabilities
5,5.2.2,Syria,0,Disabilities
8,8.5.1,Syria,0.5,Disabilities
8,8.5.2,Syria,0.5,Disabilities
11,11.1.1,Syria,0.5,Disabilities
11,11.2.1,Syria,0,Disabilities
11,11.5.1,Syria,0.5,Disabilities
11,11.7.1,Syria,0,Disabilities
11,11.7.2,Syria,0,Disabilities
10,10.2.1,Syria,0,Disabilities
10,10.3.1,Syria,0,Disabilities
10,10.4.2,Syria,0,Disabilities
16,16.3.3,Syria,0,Disabilities
16,16.6.2,Syria,0,Disabilities
16,16.7.1,Syria,0,Disabilities
16,16.7.2,Syria,0,Disabilities
1,1.3.1,Tunisia,0.5,Disabilities
1,1.5.1,Tunisia,0.5,Disabilities
2,2.1.2,Tunisia,0,Disabilities
17,17.19.2,Tunisia,0.5,Disabilities
5,5.2.1,Tunisia,0,Disabilities
5,5.2.2,Tunisia,0,Disabilities
8,8.5.1,Tunisia,0.5,Disabilities
8,8.5.2,Tunisia,0.5,Disabilities
11,11.1.1,Tunisia,0.5,Disabilities
11,11.2.1,Tunisia,0,Disabilities
11,11.5.1,Tunisia,0.5,Disabilities
11,11.7.1,Tunisia,0,Disabilities
11,11.7.2,Tunisia,0,Disabilities
10,10.2.1,Tunisia,0,Disabilities
10,10.3.1,Tunisia,0,Disabilities
10,10.4.2,Tunisia,0,Disabilities
16,16.3.3,Tunisia,0,Disabilities
16,16.6.2,Tunisia,0,Disabilities
16,16.7.1,Tunisia,0,Disabilities
16,16.7.2,Tunisia,0,Disabilities
1,1.3.1,United Arab Emirates,0,Disabilities
1,1.5.1,United Arab Emirates,0,Disabilities
2,2.1.2,United Arab Emirates,0,Disabilities
17,17.19.2,United Arab Emirates,0.5,Disabilities
5,5.2.1,United Arab Emirates,0,Disabilities
5,5.2.2,United Arab Emirates,0,Disabilities
8,8.5.1,United Arab Emirates,0.5,Disabilities
8,8.5.2,United Arab Emirates,0.5,Disabilities
11,11.1.1,United Arab Emirates,0.5,Disabilities
11,11.2.1,United Arab Emirates,0,Disabilities
11,11.5.1,United Arab Emirates,0,Disabilities
11,11.7.1,United Arab Emirates,0,Disabilities
11,11.7.2,United Arab Emirates,0,Disabilities
10,10.2.1,United Arab Emirates,0,Disabilities
10,10.3.1,United Arab Emirates,0,Disabilities
10,10.4.2,United Arab Emirates,0,Disabilities
16,16.3.3,United Arab Emirates,0,Disabilities
16,16.6.2,United Arab Emirates,0,Disabilities
16,16.7.1,United Arab Emirates,0,Disabilities
16,16.7.2,United Arab Emirates,0,Disabilities
1,1.3.1,Yemen,0.5,Disabilities
1,1.5.1,Yemen,0.5,Disabilities
2,2.1.2,Yemen,0,Disabilities
17,17.19.2,Yemen,0.5,Disabilities
5,5.2.1,Yemen,0,Disabilities
5,5.2.2,Yemen,0,Disabilities
8,8.5.1,Yemen,0.5,Disabilities
8,8.5.2,Yemen,0.5,Disabilities
11,11.1.1,Yemen,0.5,Disabilities
11,11.2.1,Yemen,0,Disabilities
11,11.5.1,Yemen,0.5,Disabilities
11,11.7.1,Yemen,0,Disabilities
11,11.7.2,Yemen,0,Disabilities
10,10.2.1,Yemen,0,Disabilities
10,10.3.1,Yemen,0,Disabilities
10,10.4.2,Yemen,0,Disabilities
16,16.3.3,Yemen,0,Disabilities
16,16.6.2,Yemen,0,Disabilities
16,16.7.1,Yemen,0,Disabilities
16,16.7.2,Yemen,0,Disabilities
